id_produto|ds_produto|id_subcategoria
2470292|Produto - 0002470292|753
2483325|Produto - 0002483325|3531
2502035|Produto - 0002502035|3112
2505845|Produto - 0002505845|2892
2524734|Produto - 0002524734|1582
2536477|Produto - 0002536477|1212
2559015|Produto - 0002559015|753
2581380|Produto - 0002581380|1582
2588952|Produto - 0002588952|1190
2603099|Produto - 0002603099|1085
2612757|Produto - 0002612757|562
2612963|Produto - 0002612963|3531
2654884|Produto - 0002654884|1582
2664036|Produto - 0002664036|1633
2665548|Produto - 0002665548|3129
2665990|Produto - 0002665990|1582
2666603|Produto - 0002666603|1162
2667293|Produto - 0002667293|1657
2670221|Produto - 0002670221|1210
2676873|Produto - 0002676873|1315
2714400|Produto - 0002714400|1085
2719705|Produto - 0002719705|1664
2727051|Produto - 0002727051|438
2736788|Produto - 0002736788|1582
2740332|Produto - 0002740332|1536
2742025|Produto - 0002742025|885
2743285|Produto - 0002743285|1582
2748828|Produto - 0002748828|2467
2752372|Produto - 0002752372|1582
2764210|Produto - 0002764210|2200
2773023|Produto - 0002773023|3172
2783312|Produto - 0002783312|1582
2786552|Produto - 0002786552|8
2796828|Produto - 0002796828|1162
2809115|Produto - 0002809115|1657
2809519|Produto - 0002809519|169
2822888|Produto - 0002822888|1582
2824433|Produto - 0002824433|3531
2834116|Produto - 0002834116|3129
2843072|Produto - 0002843072|2887
2850887|Produto - 0002850887|1106
2853022|Produto - 0002853022|3531
2859073|Produto - 0002859073|3531
2869615|Produto - 0002869615|1582
2898280|Produto - 0002898280|681
2902940|Produto - 0002902940|1582
2908381|Produto - 0002908381|2889
2911814|Produto - 0002911814|562
2912332|Produto - 0002912332|681
2919354|Produto - 0002919354|1315
2922271|Produto - 0002922271|1212
2931499|Produto - 0002931499|3531
2935890|Produto - 0002935890|2887
2950639|Produto - 0002950639|1582
2970883|Produto - 0002970883|2887
2987185|Produto - 0002987185|1582
2990204|Produto - 0002990204|1949
2999043|Produto - 0002999043|1582
3016578|Produto - 0003016578|3129
3021583|Produto - 0003021583|2140
3025517|Produto - 0003025517|2887
3039200|Produto - 0003039200|1315
3042527|Produto - 0003042527|3531
3046413|Produto - 0003046413|3531
3057208|Produto - 0003057208|1582
3064936|Produto - 0003064936|1040
3074439|Produto - 0003074439|2200
3075181|Produto - 0003075181|505
3077877|Produto - 0003077877|1162
3099497|Produto - 0003099497|1106
3101912|Produto - 0003101912|3129
3105855|Produto - 0003105855|3531
3111820|Produto - 0003111820|1048
3120072|Produto - 0003120072|1982
3127372|Produto - 0003127372|1582
3141028|Produto - 0003141028|1162
3155291|Produto - 0003155291|1582
3168105|Produto - 0003168105|1040
3172557|Produto - 0003172557|1582
3201061|Produto - 0003201061|1582
3201362|Produto - 0003201362|505
3209156|Produto - 0003209156|753
3216517|Produto - 0003216517|1013
3217088|Produto - 0003217088|1315
3218325|Produto - 0003218325|1582
3219960|Produto - 0003219960|753
3229587|Produto - 0003229587|1106
3252639|Produto - 0003252639|2892
3280956|Produto - 0003280956|753
3314619|Produto - 0003314619|2975
3324917|Produto - 0003324917|1106
3332975|Produto - 0003332975|1633
3350195|Produto - 0003350195|1880
3364397|Produto - 0003364397|505
3374657|Produto - 0003374657|1106
3395639|Produto - 0003395639|1582
3396572|Produto - 0003396572|1582
3397488|Produto - 0003397488|3112
3408459|Produto - 0003408459|1315
3417575|Produto - 0003417575|3531
3417684|Produto - 0003417684|1582
3432714|Produto - 0003432714|1582
3439346|Produto - 0003439346|1582
3487935|Produto - 0003487935|2889
3487969|Produto - 0003487969|1633
3491886|Produto - 0003491886|3531
3492885|Produto - 0003492885|1582
3502240|Produto - 0003502240|2876
3511434|Produto - 0003511434|3531
3511617|Produto - 0003511617|1582
3528324|Produto - 0003528324|169
3529534|Produto - 0003529534|1664
3543469|Produto - 0003543469|1210
3549956|Produto - 0003549956|1162
3573520|Produto - 0003573520|505
3575217|Produto - 0003575217|1664
3575720|Produto - 0003575720|1106
3580000|Produto - 0003580000|562
3583779|Produto - 0003583779|3531
3595010|Produto - 0003595010|1048
3601101|Produto - 0003601101|1315
3604998|Produto - 0003604998|1582
3615817|Produto - 0003615817|1182
3616995|Produto - 0003616995|2887
3624267|Produto - 0003624267|1582
3643700|Produto - 0003643700|1582
3670757|Produto - 0003670757|641
3680176|Produto - 0003680176|1106
3680213|Produto - 0003680213|1040
3686093|Produto - 0003686093|1210
3705324|Produto - 0003705324|3245
3727428|Produto - 0003727428|505
3737207|Produto - 0003737207|1582
3762436|Produto - 0003762436|561
3762912|Produto - 0003762912|1582
3776305|Produto - 0003776305|1048
3783833|Produto - 0003783833|1040
3790970|Produto - 0003790970|1315
3822332|Produto - 0003822332|1582
3854911|Produto - 0003854911|941
3865099|Produto - 0003865099|1106
3903610|Produto - 0003903610|1162
3923946|Produto - 0003923946|934
3945301|Produto - 0003945301|1633
3950836|Produto - 0003950836|3129
3985733|Produto - 0003985733|1162
3990969|Produto - 0003990969|2644
3991254|Produto - 0003991254|1319
3994296|Produto - 0003994296|411
4014657|Produto - 0004014657|1582
4016396|Produto - 0004016396|3531
4025190|Produto - 0004025190|2887
4032190|Produto - 0004032190|2973
4037242|Produto - 0004037242|1319
4095649|Produto - 0004095649|681
4113003|Produto - 0004113003|3129
4114016|Produto - 0004114016|1880
4115494|Produto - 0004115494|945
4120044|Produto - 0004120044|1582
4134413|Produto - 0004134413|1315
4146017|Produto - 0004146017|3531
4169876|Produto - 0004169876|562
4174108|Produto - 0004174108|1582
4175639|Produto - 0004175639|1582
4182775|Produto - 0004182775|3129
4191010|Produto - 0004191010|1106
4193334|Produto - 0004193334|2887
4217558|Produto - 0004217558|1582
4229496|Produto - 0004229496|1049
4230583|Produto - 0004230583|1582
4231210|Produto - 0004231210|1155
4233734|Produto - 0004233734|1319
4233837|Produto - 0004233837|2887
4236414|Produto - 0004236414|1582
4237779|Produto - 0004237779|1085
4244129|Produto - 0004244129|1319
4246202|Produto - 0004246202|1582
4256220|Produto - 0004256220|1162
4264586|Produto - 0004264586|1582
4268447|Produto - 0004268447|1106
4298577|Produto - 0004298577|1582
4313266|Produto - 0004313266|1315
4342784|Produto - 0004342784|1582
4345413|Produto - 0004345413|2200
4366141|Produto - 0004366141|505
4366449|Produto - 0004366449|1212
4389429|Produto - 0004389429|1106
4394093|Produto - 0004394093|1582
4395968|Produto - 0004395968|2853
4405985|Produto - 0004405985|1106
4410898|Produto - 0004410898|1162
4417882|Produto - 0004417882|3531
4419484|Produto - 0004419484|1582
4423226|Produto - 0004423226|753
4437700|Produto - 0004437700|1582
4440075|Produto - 0004440075|260
4450970|Produto - 0004450970|1633
4458624|Produto - 0004458624|3129
4461008|Produto - 0004461008|1162
4461620|Produto - 0004461620|1162
4467788|Produto - 0004467788|1040
4470090|Produto - 0004470090|1085
4470940|Produto - 0004470940|562
4494547|Produto - 0004494547|1582
4498809|Produto - 0004498809|130
4503764|Produto - 0004503764|1582
4523619|Produto - 0004523619|3531
4540202|Produto - 0004540202|1289
4543225|Produto - 0004543225|1106
4546220|Produto - 0004546220|1633
4554387|Produto - 0004554387|1582
4555822|Produto - 0004555822|1315
4567161|Produto - 0004567161|3015
4570118|Produto - 0004570118|3129
4571042|Produto - 0004571042|1106
4576431|Produto - 0004576431|562
4577291|Produto - 0004577291|1319
4582835|Produto - 0004582835|1582
4586088|Produto - 0004586088|3531
4588460|Produto - 0004588460|2900
4591326|Produto - 0004591326|1582
4607330|Produto - 0004607330|1106
4612332|Produto - 0004612332|561
4625284|Produto - 0004625284|753
4642477|Produto - 0004642477|561
4682298|Produto - 0004682298|2450
4704430|Produto - 0004704430|1582
4706402|Produto - 0004706402|505
4728690|Produto - 0004728690|1162
4736077|Produto - 0004736077|1609
4738733|Produto - 0004738733|681
4755620|Produto - 0004755620|1664
4776737|Produto - 0004776737|1633
4782959|Produto - 0004782959|1048
4799693|Produto - 0004799693|3129
4808496|Produto - 0004808496|3531
4809980|Produto - 0004809980|3531
4818395|Produto - 0004818395|1384
4831107|Produto - 0004831107|1106
4831381|Produto - 0004831381|1182
4831436|Produto - 0004831436|1106
4836554|Produto - 0004836554|3472
4843433|Produto - 0004843433|1633
4845254|Produto - 0004845254|1582
4863297|Produto - 0004863297|2982
4881050|Produto - 0004881050|753
4884617|Produto - 0004884617|562
4885657|Produto - 0004885657|619
4904593|Produto - 0004904593|3531
4919115|Produto - 0004919115|1162
4956203|Produto - 0004956203|2892
4956301|Produto - 0004956301|1582
4962401|Produto - 0004962401|1210
4976226|Produto - 0004976226|1582
4992393|Produto - 0004992393|753
4993993|Produto - 0004993993|561
4995265|Produto - 0004995265|1633
5029795|Produto - 0005029795|1582
5036917|Produto - 0005036917|1582
5040514|Produto - 0005040514|1582
5045031|Produto - 0005045031|1582
5050899|Produto - 0005050899|1106
5053215|Produto - 0005053215|945
5056285|Produto - 0005056285|1106
27954|Produto - 0000027954|2129
32259|Produto - 0000032259|1982
36247|Produto - 0000036247|1787
37814|Produto - 0000037814|3152
45438|Produto - 0000045438|505
57019|Produto - 0000057019|2876
63983|Produto - 0000063983|1350
66134|Produto - 0000066134|1603
87357|Produto - 0000087357|1674
199207|Produto - 0000199207|3112
214357|Produto - 0000214357|2959
299369|Produto - 0000299369|3112
305200|Produto - 0000305200|3164
333848|Produto - 0000333848|3206
350704|Produto - 0000350704|3164
366998|Produto - 0000366998|1982
385316|Produto - 0000385316|185
385318|Produto - 0000385318|1674
385902|Produto - 0000385902|3112
387272|Produto - 0000387272|99
391990|Produto - 0000391990|2184
395414|Produto - 0000395414|3112
395770|Produto - 0000395770|3172
403163|Produto - 0000403163|3112
410250|Produto - 0000410250|311
411258|Produto - 0000411258|317
417831|Produto - 0000417831|311
429152|Produto - 0000429152|1582
451854|Produto - 0000451854|1605
457185|Produto - 0000457185|1582
478728|Produto - 0000478728|2892
486327|Produto - 0000486327|3441
487021|Produto - 0000487021|1582
498690|Produto - 0000498690|1106
498859|Produto - 0000498859|2892
506114|Produto - 0000506114|1315
516356|Produto - 0000516356|1582
519433|Produto - 0000519433|2892
520970|Produto - 0000520970|1315
538018|Produto - 0000538018|3531
561785|Produto - 0000561785|1049
566162|Produto - 0000566162|1106
566925|Produto - 0000566925|2887
569088|Produto - 0000569088|2892
574560|Produto - 0000574560|562
605408|Produto - 0000605408|1289
610550|Produto - 0000610550|745
614672|Produto - 0000614672|681
618145|Produto - 0000618145|1315
653821|Produto - 0000653821|2975
655750|Produto - 0000655750|1162
688836|Produto - 0000688836|1048
726252|Produto - 0000726252|1582
727811|Produto - 0000727811|1315
741988|Produto - 0000741988|1582
781403|Produto - 0000781403|1582
820611|Produto - 0000820611|1582
837707|Produto - 0000837707|1106
840336|Produto - 0000840336|1657
850230|Produto - 0000850230|3531
851990|Produto - 0000851990|1315
859107|Produto - 0000859107|1582
860525|Produto - 0000860525|2892
864043|Produto - 0000864043|1367
878542|Produto - 0000878542|1582
883032|Produto - 0000883032|3172
888655|Produto - 0000888655|2200
890228|Produto - 0000890228|1582
907481|Produto - 0000907481|3531
942083|Produto - 0000942083|1289
971209|Produto - 0000971209|1333
971360|Produto - 0000971360|333
982451|Produto - 0000982451|743
991150|Produto - 0000991150|1315
1011175|Produto - 0001011175|3531
1023941|Produto - 0001023941|3531
1025121|Produto - 0001025121|1582
1057054|Produto - 0001057054|1106
1057157|Produto - 0001057157|1582
1078691|Produto - 0001078691|3472
1084007|Produto - 0001084007|1633
1106208|Produto - 0001106208|753
1120882|Produto - 0001120882|1106
1127879|Produto - 0001127879|1182
1139100|Produto - 0001139100|1918
1141429|Produto - 0001141429|941
1150901|Produto - 0001150901|1582
1165463|Produto - 0001165463|1582
1183285|Produto - 0001183285|3531
1192325|Produto - 0001192325|2450
1194426|Produto - 0001194426|562
1201847|Produto - 0001201847|1582
1207016|Produto - 0001207016|1582
1214255|Produto - 0001214255|3129
1227310|Produto - 0001227310|1106
1230392|Produto - 0001230392|1664
1241093|Produto - 0001241093|1315
1274763|Produto - 0001274763|1497
1282796|Produto - 0001282796|1106
1290202|Produto - 0001290202|1106
1291168|Produto - 0001291168|641
1294716|Produto - 0001294716|1106
1303278|Produto - 0001303278|3472
1320597|Produto - 0001320597|1106
1326426|Produto - 0001326426|1582
1327559|Produto - 0001327559|1182
1332265|Produto - 0001332265|1315
1334822|Produto - 0001334822|807
1340067|Produto - 0001340067|1106
1340392|Produto - 0001340392|2450
1342684|Produto - 0001342684|753
1347077|Produto - 0001347077|3531
1350111|Produto - 0001350111|3531
1375317|Produto - 0001375317|1085
1375407|Produto - 0001375407|411
1376708|Produto - 0001376708|934
1383827|Produto - 0001383827|2842
1396305|Produto - 0001396305|1106
1414511|Produto - 0001414511|562
1429998|Produto - 0001429998|3378
1434050|Produto - 0001434050|2889
1435184|Produto - 0001435184|1315
1455446|Produto - 0001455446|3531
1456089|Produto - 0001456089|1085
1486696|Produto - 0001486696|2887
1494881|Produto - 0001494881|1582
1525427|Produto - 0001525427|1582
1528484|Produto - 0001528484|681
1534444|Produto - 0001534444|1582
1546047|Produto - 0001546047|3129
1547559|Produto - 0001547559|1633
1548704|Produto - 0001548704|2977
1555459|Produto - 0001555459|3531
1565456|Produto - 0001565456|95
1600079|Produto - 0001600079|1315
1628160|Produto - 0001628160|1664
1630411|Produto - 0001630411|3015
1649225|Produto - 0001649225|1162
1651213|Produto - 0001651213|1880
1660424|Produto - 0001660424|1582
1660484|Produto - 0001660484|743
1666821|Produto - 0001666821|1582
1672761|Produto - 0001672761|1289
1680060|Produto - 0001680060|3531
1680569|Produto - 0001680569|1657
1681272|Produto - 0001681272|1106
1685591|Produto - 0001685591|1162
1699574|Produto - 0001699574|1582
1721016|Produto - 0001721016|1582
1735736|Produto - 0001735736|1106
1741931|Produto - 0001741931|1582
1763433|Produto - 0001763433|1106
1771551|Produto - 0001771551|1210
1772658|Produto - 0001772658|3531
1784541|Produto - 0001784541|681
1804288|Produto - 0001804288|1315
1811109|Produto - 0001811109|1582
1830699|Produto - 0001830699|1582
1836048|Produto - 0001836048|1582
1841894|Produto - 0001841894|3172
1842101|Produto - 0001842101|1106
1847568|Produto - 0001847568|1582
1847788|Produto - 0001847788|3531
1848988|Produto - 0001848988|1582
1866744|Produto - 0001866744|1657
1868047|Produto - 0001868047|1657
1880175|Produto - 0001880175|1040
1886348|Produto - 0001886348|687
1924829|Produto - 0001924829|3129
1946101|Produto - 0001946101|1106
1954118|Produto - 0001954118|151
1962125|Produto - 0001962125|1106
1966948|Produto - 0001966948|1048
1970748|Produto - 0001970748|562
1976833|Produto - 0001976833|1582
1979176|Produto - 0001979176|1319
1992844|Produto - 0001992844|1106
2001550|Produto - 0002001550|1582
2002051|Produto - 0002002051|751
2014431|Produto - 0002014431|33
2035299|Produto - 0002035299|1657
2055393|Produto - 0002055393|1582
2056114|Produto - 0002056114|3531
2063376|Produto - 0002063376|3531
2089142|Produto - 0002089142|1315
2093025|Produto - 0002093025|1582
2102729|Produto - 0002102729|1584
2110374|Produto - 0002110374|1049
2125554|Produto - 0002125554|1315
2126298|Produto - 0002126298|327
2127282|Produto - 0002127282|3531
2127539|Produto - 0002127539|2853
2142822|Produto - 0002142822|1106
2155884|Produto - 0002155884|333
2171120|Produto - 0002171120|3472
2174066|Produto - 0002174066|958
2181027|Produto - 0002181027|3531
2181214|Produto - 0002181214|1162
2187039|Produto - 0002187039|1162
2198462|Produto - 0002198462|1582
2202750|Produto - 0002202750|1582
2204942|Produto - 0002204942|562
2207433|Produto - 0002207433|630
2259025|Produto - 0002259025|1582
2264222|Produto - 0002264222|1210
2282926|Produto - 0002282926|1315
2296114|Produto - 0002296114|505
2298511|Produto - 0002298511|2467
2315463|Produto - 0002315463|1582
2348582|Produto - 0002348582|3283
2350350|Produto - 0002350350|1106
2351129|Produto - 0002351129|1582
2364731|Produto - 0002364731|1085
2375272|Produto - 0002375272|1315
2384628|Produto - 0002384628|1657
2393335|Produto - 0002393335|2353
2404851|Produto - 0002404851|2887
2415733|Produto - 0002415733|1582
2427510|Produto - 0002427510|1880
2439805|Produto - 0002439805|1633
2453208|Produto - 0002453208|1106
2458584|Produto - 0002458584|1004
2464866|Produto - 0002464866|505
2477595|Produto - 0002477595|1582
2482211|Produto - 0002482211|1315
2482543|Produto - 0002482543|311
2499277|Produto - 0002499277|169
2535793|Produto - 0002535793|2200
2545416|Produto - 0002545416|1085
2602500|Produto - 0002602500|1582
2606085|Produto - 0002606085|1315
2609522|Produto - 0002609522|1582
2611943|Produto - 0002611943|1582
2613822|Produto - 0002613822|1048
